Metric,Value
design_name,fft_128_sol12_gen455
top_module,fft_128_sol12_gen455_top
lut_count,1935
lutram_count,72
dsp_count,13
bram_count,4
ff_count,615
io_count,0
total_power_w,0.076
wns_ns,36.359
critical_path_delay_ns,43.316
clock_period_ns,80.0
